id,planejamento_id,ano,mes,periodo,data,despesas_basicas,despesas_dependentes,despesas_estilo,despesas_viagens,despesas_patrimoniais,financiamento_1,financiamento_2,financiamento_3,financiamento_4,financiamento_5,receita_ativa,receita_passiva,receita_patrimonio,inss,venda_ativos,desembolso_objetivos,despesas_totais,receitas_totais,cs,portfolio_inicial,total_vendas,projetos,saving,renta_dolar,portfolio_final,projetos_brl,projetos_usd,caixa,longevidade,gerado_em,versao
161,2,2036,5,49795,2036-05-01,23000,11000,13000,0,1000,0,10506.71,0,0,0,70000,0,0,0,0,0,58506.71,70000,0,7162623.99,0,0,11493.29,0,7197565.85,0,0,0,0,2025-08-13 11:17:34.795974,1
162,2,2036,6,49826,2036-06-01,23000,11000,13000,0,1000,0,10444.68,0,0,0,70000,0,0,0,0,0,58444.68,70000,0,7197565.85,0,0,11555.32,0,7232684.12,0,0,0,0,2025-08-13 11:17:34.966602,1
163,2,2036,7,49856,2036-07-01,23000,11000,13000,55426,1000,0,10382.66,0,0,0,70000,0,0,0,0,0,113808.66,70000,0,7232684.12,0,0,-43808.66,0,7212553.38,0,0,0,0,2025-08-13 11:17:35.163005,1
164,2,2036,8,49887,2036-08-01,23000,11000,13000,0,1000,0,10320.64,0,0,0,70000,0,0,0,0,0,58320.64,70000,0,7212553.38,0,0,11679.36,0,7247844.76,0,0,0,0,2025-08-13 11:17:35.326876,1
165,2,2036,9,49918,2036-09-01,23000,11000,13000,0,1000,0,10258.62,0,0,0,70000,0,0,0,0,0,58258.62,70000,0,7247844.76,0,0,11741.38,0,7283313.7,0,0,0,0,2025-08-13 11:17:35.491654,1
166,2,2036,10,49948,2036-10-01,23000,11000,13000,0,1000,0,10196.6,0,0,0,70000,0,0,0,0,0,58196.6,70000,0,7283313.7,0,0,11803.4,0,7318960.77,0,0,0,0,2025-08-13 11:17:35.6665,1
167,2,2036,11,49979,2036-11-01,23000,11000,13000,0,1000,0,10134.58,0,0,0,136666.33,0,0,0,0,0,58134.58,136666.33,0,7318960.77,0,0,78531.75,0,7421452.9,0,0,0,0,2025-08-13 11:17:35.828335,1
168,2,2036,12,50009,2036-12-01,23000,11000,13000,55426,1000,0,10072.56,0,0,0,70000,0,0,0,0,0,213498.56,70000,0,7421452.9,0,100000,-143498.56,0,7302250.24,0,0,0,0,2025-08-13 11:17:36.012184,1
169,2,2037,1,50040,2037-01-01,23000,5000,13000,0,1000,0,10010.54,0,0,0,70000,0,0,0,0,0,52010.54,70000,0,7302250.24,0,0,17989.46,0,7344145.37,0,0,0,0,2025-08-13 11:17:36.183931,1
170,2,2037,2,50071,2037-02-01,23000,5000,13000,0,2200,0,9948.52,0,0,0,70000,0,0,0,0,0,53148.52,70000,0,7344145.37,0,0,16851.48,0,7385039.68,0,0,0,0,2025-08-13 11:17:36.355347,1
171,2,2037,3,50099,2037-03-01,23000,5000,13000,0,1000,0,9886.49,0,0,0,70000,0,0,0,0,0,51886.49,70000,0,7385039.68,0,0,18113.51,0,7427329.88,0,0,0,0,2025-08-13 11:17:36.530517,1
172,2,2037,4,50130,2037-04-01,23000,5000,13000,0,1000,0,9824.47,0,0,0,135000,0,0,0,0,0,51824.47,135000,0,7427329.88,0,0,83175.53,0,7534820.55,0,0,0,0,2025-08-13 11:17:36.684949,1
173,2,2037,5,50160,2037-05-01,23000,5000,13000,0,1000,0,9762.45,0,0,0,70000,0,0,0,0,0,51762.45,70000,0,7534820.55,0,0,18237.55,0,7577725.14,0,0,0,0,2025-08-13 11:17:36.852251,1
174,2,2037,6,50191,2037-06-01,23000,5000,13000,0,1000,0,9700.43,0,0,0,70000,0,0,0,0,0,51700.43,70000,0,7577725.14,0,0,18299.57,0,7620832.21,0,0,0,0,2025-08-13 11:17:37.019107,1
175,2,2037,7,50221,2037-07-01,23000,5000,13000,55426,1000,0,9638.41,0,0,0,70000,0,0,0,0,0,107064.41,70000,0,7620832.21,0,0,-37064.41,0,7608716.42,0,0,0,0,2025-08-13 11:17:37.1874,1
176,2,2037,8,50252,2037-08-01,23000,5000,13000,0,1000,0,9576.39,0,0,0,70000,0,0,0,0,0,51576.39,70000,0,7608716.42,0,0,18423.61,0,7652048.99,0,0,0,0,2025-08-13 11:17:37.357764,1
177,2,2037,9,50283,2037-09-01,23000,5000,13000,0,1000,0,9514.37,0,0,0,70000,0,0,0,0,0,51514.37,70000,0,7652048.99,0,0,18485.63,0,7695585.44,0,0,0,0,2025-08-13 11:17:37.541522,1
178,2,2037,10,50313,2037-10-01,23000,5000,13000,0,1000,0,9452.35,0,0,0,70000,0,0,0,0,0,51452.35,70000,0,7695585.44,0,0,18547.65,0,7739326.44,0,0,0,0,2025-08-13 11:17:37.719561,1
179,2,2037,11,50344,2037-11-01,23000,5000,13000,0,1000,0,9390.33,0,0,0,136666.33,0,0,0,0,0,51390.33,136666.33,0,7739326.44,0,0,85276,0,7849938.98,0,0,0,0,2025-08-13 11:17:37.885033,1
180,2,2037,12,50374,2037-12-01,23000,5000,13000,55426,1000,0,9328.31,0,0,0,70000,0,0,0,0,0,106754.31,70000,0,7849938.98,0,0,-36754.31,0,7838883.33,0,0,0,0,2025-08-13 11:17:38.060046,1
181,2,2038,1,50405,2038-01-01,23000,11085.2,13000,0,1000,0,9266.28,0,0,0,70000,0,0,0,0,0,57351.48,70000,0,7838883.33,0,0,12648.52,0,7877194.31,0,0,0,0,2025-08-13 11:17:38.229441,1
182,2,2038,2,50436,2038-02-01,23000,11085.2,13000,0,2200,0,9204.26,0,0,0,70000,0,0,0,0,0,58489.46,70000,0,7877194.31,0,0,11510.54,0,7914492.74,0,0,0,0,2025-08-13 11:17:38.382966,1
183,2,2038,3,50464,2038-03-01,23000,11085.2,13000,0,1000,0,9142.24,0,0,0,70000,0,0,0,0,0,57227.44,70000,0,7914492.74,0,0,12772.56,0,7953175.28,0,0,0,0,2025-08-13 11:17:38.552355,1
184,2,2038,4,50495,2038-04-01,23000,11085.2,13000,0,1000,0,9080.22,0,0,0,135000,0,0,0,0,0,57165.42,135000,0,7953175.28,0,0,77834.58,0,8057046.49,0,0,0,0,2025-08-13 11:17:38.731415,1
185,2,2038,5,50525,2038-05-01,23000,11085.2,13000,0,1000,0,9018.2,0,0,0,70000,0,0,0,0,0,57103.4,70000,0,8057046.49,0,0,12896.6,0,8096319.76,0,0,0,0,2025-08-13 11:17:38.906079,1
186,2,2038,6,50556,2038-06-01,23000,11085.2,13000,0,1000,0,8956.18,0,0,0,70000,0,0,0,0,0,57041.38,70000,0,8096319.76,0,0,12958.62,0,8135783.63,0,0,0,0,2025-08-13 11:17:39.05842,1
187,2,2038,7,50586,2038-07-01,23000,11085.2,13000,55426,1000,0,8894.16,0,0,0,70000,0,0,0,0,0,112405.36,70000,0,8135783.63,0,0,-42405.36,0,8120012.71,0,0,0,0,2025-08-13 11:17:39.261272,1
188,2,2038,8,50617,2038-08-01,23000,11085.2,13000,0,1000,0,8832.14,0,0,0,70000,0,0,0,0,0,56917.34,70000,0,8120012.71,0,0,13082.66,0,8159678.18,0,0,0,0,2025-08-13 11:17:39.43717,1
189,2,2038,9,50648,2038-09-01,23000,11085.2,13000,0,1000,0,8770.12,0,0,0,70000,0,0,0,0,0,56855.32,70000,0,8159678.18,0,0,13144.68,0,8199535.53,0,0,0,0,2025-08-13 11:17:39.61488,1
190,2,2038,10,50678,2038-10-01,23000,11085.2,13000,0,1000,0,8708.09,0,0,0,70000,0,0,0,0,0,56793.29,70000,0,8199535.53,0,0,13206.71,0,8239585.38,0,0,0,0,2025-08-13 11:17:39.806717,1
191,2,2038,11,50709,2038-11-01,23000,11085.2,13000,0,1000,0,8646.07,0,0,0,136666.33,0,0,0,0,0,56731.27,136666.33,0,8239585.38,0,0,79935.06,0,8346494.7,0,0,0,0,2025-08-13 11:17:39.990783,1
192,2,2038,12,50739,2038-12-01,23000,11085.2,13000,55426,1000,0,8584.05,0,0,0,70000,0,0,0,0,0,212095.25,70000,0,8346494.7,0,100000,-142095.25,0,8231723.7,0,0,0,0,2025-08-13 11:17:40.173356,1
193,2,2039,1,50770,2039-01-01,23000,6000,13000,0,1000,0,8522.03,0,0,0,70000,0,0,0,0,0,51522.03,70000,0,8231723.7,0,0,18477.97,0,8277150.19,0,0,0,0,2025-08-13 11:17:40.34334,1
194,2,2039,2,50801,2039-02-01,23000,6000,13000,0,2200,0,8460.01,0,0,0,70000,0,0,0,0,0,52660.01,70000,0,8277150.19,0,0,17339.99,0,8321587.41,0,0,0,0,2025-08-13 11:17:40.509832,1
195,2,2039,3,50829,2039-03-01,23000,6000,13000,0,1000,0,8397.99,0,0,0,70000,0,0,0,0,0,51397.99,70000,0,8321587.41,0,0,18602.01,0,8367432.14,0,0,0,0,2025-08-13 11:17:40.684463,1
196,2,2039,4,50860,2039-04-01,23000,6000,13000,0,1000,0,8335.97,0,0,0,135000,0,0,0,0,0,51335.97,135000,0,8367432.14,0,0,83664.03,0,8478488.96,0,0,0,0,2025-08-13 11:17:40.859704,1
197,2,2039,5,50890,2039-05-01,23000,6000,13000,0,1000,0,8273.95,0,0,0,70000,0,0,0,0,0,51273.95,70000,0,8478488.96,0,0,18726.05,0,8524971.38,0,0,0,0,2025-08-13 11:17:41.028788,1
198,2,2039,6,50921,2039-06-01,23000,6000,13000,0,1000,0,8211.93,0,0,0,70000,0,0,0,0,0,51211.93,70000,0,8524971.38,0,0,18788.07,0,8571668,0,0,0,0,2025-08-13 11:17:41.209,1
199,2,2039,7,50951,2039-07-01,23000,6000,13000,55426,1000,0,8149.9,0,0,0,70000,0,0,0,0,0,106575.9,70000,0,8571668,0,0,-36575.9,0,8563153.5,0,0,0,0,2025-08-13 11:17:41.400049,1
200,2,2039,8,50982,2039-08-01,23000,6000,13000,0,1000,0,8087.88,0,0,0,70000,0,0,0,0,0,51087.88,70000,0,8563153.5,0,0,18912.12,0,8610099.16,0,0,0,0,2025-08-13 11:17:41.564502,1
201,2,2039,9,51013,2039-09-01,23000,6000,13000,0,1000,0,8025.86,0,0,0,70000,0,0,0,0,0,51025.86,70000,0,8610099.16,0,0,18974.14,0,8657260.52,0,0,0,0,2025-08-13 11:17:41.732518,1
202,2,2039,10,51043,2039-10-01,23000,6000,13000,0,1000,0,7963.84,0,0,0,70000,0,0,0,0,0,50963.84,70000,0,8657260.52,0,0,19036.16,0,8704638.3,0,0,0,0,2025-08-13 11:17:41.919049,1
203,2,2039,11,51074,2039-11-01,23000,6000,13000,0,1000,0,7901.82,0,0,0,136666.33,0,0,0,0,0,50901.82,136666.33,0,8704638.3,0,0,85764.51,0,8818899.53,0,0,0,0,2025-08-13 11:17:42.073208,1
204,2,2039,12,51104,2039-12-01,23000,6000,13000,55426,1000,0,7839.8,0,0,0,70000,0,0,0,0,0,106265.8,70000,0,8818899.53,0,0,-36265.8,0,8811504.51,0,0,0,0,2025-08-13 11:17:42.224999,1
205,2,2040,1,51135,2040-01-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,8811504.51,0,0,27000,0,8867351.08,0,0,0,0,2025-08-13 11:17:42.377142,1
206,2,2040,2,51166,2040-02-01,23000,6000,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,44200,70000,0,8867351.08,0,0,25800,0,8922180.48,0,0,0,0,2025-08-13 11:17:42.538655,1
207,2,2040,3,51195,2040-03-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,8922180.48,0,0,27000,0,8978389.38,0,0,0,0,2025-08-13 11:17:42.689283,1
208,2,2040,4,51226,2040-04-01,23000,6000,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,43000,135000,0,8978389.38,0,0,92000,0,9099782.29,0,0,0,0,2025-08-13 11:17:42.847008,1
209,2,2040,5,51256,2040-05-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9099782.29,0,0,27000,0,9156572.61,0,0,0,0,2025-08-13 11:17:42.99615,1
210,2,2040,6,51287,2040-06-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9156572.61,0,0,27000,0,9213548.84,0,0,0,0,2025-08-13 11:17:43.14349,1
211,2,2040,7,51317,2040-07-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,9213548.84,0,0,-28426,0,9215285.61,0,0,0,0,2025-08-13 11:17:43.315305,1
212,2,2040,8,51348,2040-08-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9215285.61,0,0,27000,0,9272454.05,0,0,0,0,2025-08-13 11:17:43.470404,1
213,2,2040,9,51379,2040-09-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9272454.05,0,0,27000,0,9329809.66,0,0,0,0,2025-08-13 11:17:43.636587,1
214,2,2040,10,51409,2040-10-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9329809.66,0,0,27000,0,9387353.02,0,0,0,0,2025-08-13 11:17:43.811938,1
215,2,2040,11,51440,2040-11-01,23000,6000,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,43000,136666.33,0,9387353.02,0,0,93666.33,0,9511751.11,0,0,0,0,2025-08-13 11:17:43.954523,1
216,2,2040,12,51470,2040-12-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,9511751.11,0,0,-28426,0,9514464.1,0,0,0,0,2025-08-13 11:17:44.124186,1
217,2,2041,1,51501,2041-01-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9514464.1,0,0,27000,0,9572611.98,0,0,0,0,2025-08-13 11:17:44.299361,1
218,2,2041,2,51532,2041-02-01,23000,6000,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,44200,70000,0,9572611.98,0,0,25800,0,9629750.22,0,0,0,0,2025-08-13 11:17:44.469413,1
219,2,2041,3,51560,2041-03-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9629750.22,0,0,27000,0,9688275.52,0,0,0,0,2025-08-13 11:17:44.619195,1
220,2,2041,4,51591,2041-04-01,23000,6000,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,43000,135000,0,9688275.52,0,0,92000,0,9811992.41,0,0,0,0,2025-08-13 11:17:44.780559,1
221,2,2041,5,51621,2041-05-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9811992.41,0,0,27000,0,9871114.32,0,0,0,0,2025-08-13 11:17:44.976134,1
222,2,2041,6,51652,2041-06-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9871114.32,0,0,27000,0,9930429.78,0,0,0,0,2025-08-13 11:17:45.150928,1
223,2,2041,7,51682,2041-07-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,9930429.78,0,0,-28426,0,9934513.43,0,0,0,0,2025-08-13 11:17:45.330949,1
224,2,2041,8,51713,2041-08-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9934513.43,0,0,27000,0,9994036.44,0,0,0,0,2025-08-13 11:17:45.507932,1
225,2,2041,9,51744,2041-09-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,9994036.44,0,0,27000,0,10053754.31,0,0,0,0,2025-08-13 11:17:45.668941,1
226,2,2041,10,51774,2041-10-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10053754.31,0,0,27000,0,10113667.69,0,0,0,0,2025-08-13 11:17:45.839071,1
227,2,2041,11,51805,2041-11-01,23000,6000,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,43000,136666.33,0,10113667.69,0,0,93666.33,0,10240443.53,0,0,0,0,2025-08-13 11:17:46.049759,1
228,2,2041,12,51835,2041-12-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,10240443.53,0,0,-28426,0,10245542.08,0,0,0,0,2025-08-13 11:17:46.229378,1
229,2,2042,1,51866,2042-01-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10245542.08,0,0,27000,0,10306083.32,0,0,0,0,2025-08-13 11:17:46.396611,1
230,2,2042,2,51897,2042-02-01,23000,6000,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,44200,70000,0,10306083.32,0,0,25800,0,10365622.75,0,0,0,0,2025-08-13 11:17:46.577257,1
231,2,2042,3,51925,2042-03-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10365622.75,0,0,27000,0,10426557.11,0,0,0,0,2025-08-13 11:17:46.744441,1
232,2,2042,4,51956,2042-04-01,23000,6000,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,43000,135000,0,10426557.11,0,0,92000,0,10552690.94,0,0,0,0,2025-08-13 11:17:46.928354,1
233,2,2042,5,51986,2042-05-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10552690.94,0,0,27000,0,10614237.71,0,0,0,0,2025-08-13 11:17:47.122146,1
234,2,2042,6,52017,2042-06-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10614237.71,0,0,27000,0,10675985.96,0,0,0,0,2025-08-13 11:17:47.298988,1
235,2,2042,7,52047,2042-07-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,10675985.96,0,0,-28426,0,10682510.36,0,0,0,0,2025-08-13 11:17:47.472422,1
236,2,2042,8,52078,2042-08-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10682510.36,0,0,27000,0,10744482.12,0,0,0,0,2025-08-13 11:17:47.666539,1
237,2,2042,9,52109,2042-09-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10744482.12,0,0,27000,0,10806656.76,0,0,0,0,2025-08-13 11:17:47.839602,1
238,2,2042,10,52139,2042-10-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,10806656.76,0,0,27000,0,10869034.94,0,0,0,0,2025-08-13 11:17:48.006206,1
239,2,2042,11,52170,2042-11-01,23000,6000,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,43000,136666.33,0,10869034.94,0,0,93666.33,0,10998283.66,0,0,0,0,2025-08-13 11:17:48.184589,1
240,2,2042,12,52200,2042-12-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,10998283.66,0,0,-28426,0,11005863.18,0,0,0,0,2025-08-13 11:17:48.346452,1
241,2,2043,1,52231,2043-01-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11005863.18,0,0,27000,0,11068893.51,0,0,0,0,2025-08-13 11:17:48.503246,1
242,2,2043,2,52262,2043-02-01,23000,6000,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,44200,70000,0,11068893.51,0,0,25800,0,11130930.19,0,0,0,0,2025-08-13 11:17:48.689107,1
243,2,2043,3,52290,2043-03-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11130930.19,0,0,27000,0,11194369.96,0,0,0,0,2025-08-13 11:17:48.867934,1
244,2,2043,4,52321,2043-04-01,23000,6000,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,43000,135000,0,11194369.96,0,0,92000,0,11323017.41,0,0,0,0,2025-08-13 11:17:49.057467,1
245,2,2043,5,52351,2043-05-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11323017.41,0,0,27000,0,11387086.02,0,0,0,0,2025-08-13 11:17:49.241483,1
246,2,2043,6,52382,2043-06-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11387086.02,0,0,27000,0,11451364.38,0,0,0,0,2025-08-13 11:17:49.393854,1
247,2,2043,7,52412,2043-07-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,11451364.38,0,0,-28426,0,11460427.17,0,0,0,0,2025-08-13 11:17:49.546885,1
248,2,2043,8,52443,2043-08-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11460427.17,0,0,27000,0,11524945.62,0,0,0,0,2025-08-13 11:17:49.73607,1
249,2,2043,9,52474,2043-09-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11524945.62,0,0,27000,0,11589675.3,0,0,0,0,2025-08-13 11:17:49.886107,1
250,2,2043,10,52504,2043-10-01,23000,6000,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,43000,70000,0,11589675.3,0,0,27000,0,11654616.88,0,0,0,0,2025-08-13 11:17:50.053919,1
251,2,2043,11,52535,2043-11-01,23000,6000,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,43000,136666.33,0,11654616.88,0,0,93666.33,0,11786437.39,0,0,0,0,2025-08-13 11:17:50.233456,1
252,2,2043,12,52565,2043-12-01,23000,6000,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,98426,70000,0,11786437.39,0,0,-28426,0,11796597.12,0,0,0,0,2025-08-13 11:17:50.383954,1
253,2,2044,1,52596,2044-01-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,11796597.12,0,0,33000,0,11868216.11,0,0,0,0,2025-08-13 11:17:50.540541,1
254,2,2044,2,52627,2044-02-01,23000,0,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,38200,70000,0,11868216.11,0,0,31800,0,11938869.56,0,0,0,0,2025-08-13 11:17:50.725831,1
255,2,2044,3,52656,2044-03-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,11938869.56,0,0,33000,0,12010954.31,0,0,0,0,2025-08-13 11:17:50.871253,1
256,2,2044,4,52687,2044-04-01,23000,0,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,37000,135000,0,12010954.31,0,0,98000,0,12148275.05,0,0,0,0,2025-08-13 11:17:51.021675,1
257,2,2044,5,52717,2044-05-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12148275.05,0,0,33000,0,12221045.34,0,0,0,0,2025-08-13 11:17:51.178572,1
258,2,2044,6,52748,2044-06-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12221045.34,0,0,33000,0,12294053.86,0,0,0,0,2025-08-13 11:17:51.339207,1
259,2,2044,7,52778,2044-07-01,23000,0,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,92426,70000,0,12294053.86,0,0,-22426,0,12311875.4,0,0,0,0,2025-08-13 11:17:51.489571,1
260,2,2044,8,52809,2044-08-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12311875.4,0,0,33000,0,12385181.27,0,0,0,0,2025-08-13 11:17:51.657954,1
261,2,2044,9,52840,2044-09-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12385181.27,0,0,33000,0,12458727.13,0,0,0,0,2025-08-13 11:17:51.821641,1
262,2,2044,10,52870,2044-10-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12458727.13,0,0,33000,0,12532513.77,0,0,0,0,2025-08-13 11:17:51.977036,1
263,2,2044,11,52901,2044-11-01,23000,0,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,37000,136666.33,0,12532513.77,0,0,99666.33,0,12673208.28,0,0,0,0,2025-08-13 11:17:52.144504,1
264,2,2044,12,52931,2044-12-01,23000,0,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,92426,70000,0,12673208.28,0,0,-22426,0,12692271.07,0,0,0,0,2025-08-13 11:17:52.335324,1
265,2,2045,1,52962,2045-01-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12692271.07,0,0,33000,0,12766822.26,0,0,0,0,2025-08-13 11:17:52.502044,1
266,2,2045,2,52993,2045-02-01,23000,0,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,38200,70000,0,12766822.26,0,0,31800,0,12840417.52,0,0,0,0,2025-08-13 11:17:52.667519,1
267,2,2045,3,53021,2045-03-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12840417.52,0,0,33000,0,12915453.7,0,0,0,0,2025-08-13 11:17:52.843132,1
268,2,2045,4,53052,2045-04-01,23000,0,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,37000,135000,0,12915453.7,0,0,98000,0,13055735.54,0,0,0,0,2025-08-13 11:17:53.037664,1
269,2,2045,5,53082,2045-05-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13055735.54,0,0,33000,0,13131476.62,0,0,0,0,2025-08-13 11:17:53.244521,1
270,2,2045,6,53113,2045-06-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13131476.62,0,0,33000,0,13207465.66,0,0,0,0,2025-08-13 11:17:53.400831,1
271,2,2045,7,53143,2045-07-01,23000,0,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,92426,70000,0,13207465.66,0,0,-22426,0,13228277.46,0,0,0,0,2025-08-13 11:17:53.561233,1
272,2,2045,8,53174,2045-08-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13228277.46,0,0,33000,0,13304583.4,0,0,0,0,2025-08-13 11:17:53.726236,1
273,2,2045,9,53205,2045-09-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13304583.4,0,0,33000,0,13381139.14,0,0,0,0,2025-08-13 11:17:53.902661,1
274,2,2045,10,53235,2045-10-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13381139.14,0,0,33000,0,13457945.51,0,0,0,0,2025-08-13 11:17:54.069955,1
275,2,2045,11,53266,2045-11-01,23000,0,13000,0,1000,0,0,0,0,0,136666.33,0,0,0,0,0,37000,136666.33,0,13457945.51,0,0,99666.33,0,13601669.65,0,0,0,0,2025-08-13 11:17:54.247258,1
276,2,2045,12,53296,2045-12-01,23000,0,13000,55426,1000,0,0,0,0,0,70000,0,0,0,0,0,746686,70000,0,13601669.65,0,654260,-676686,0,12969511.98,0,0,0,0,2025-08-13 11:17:54.406752,1
277,2,2046,1,53327,2046-01-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,12969511.98,0,0,33000,0,13044970.79,0,0,0,0,2025-08-13 11:17:54.573894,1
278,2,2046,2,53358,2046-02-01,23000,0,13000,0,2200,0,0,0,0,0,70000,0,0,0,0,0,38200,70000,0,13044970.79,0,0,31800,0,13119476.63,0,0,0,0,2025-08-13 11:17:54.723531,1
279,2,2046,3,53386,2046-03-01,23000,0,13000,0,1000,0,0,0,0,0,70000,0,0,0,0,0,37000,70000,0,13119476.63,0,0,33000,0,13195426.38,0,0,0,0,2025-08-13 11:17:54.919209,1
280,2,2046,4,53417,2046-04-01,23000,0,13000,0,1000,0,0,0,0,0,135000,0,0,0,0,0,37000,135000,0,13195426.38,0,0,98000,0,13336624.77,0,0,0,0,2025-08-13 11:17:55.09487,1
