Periodo;Mês;Ano;Básicas;Dependentes;Estilo;Viagens;Patrimonial;Financiamento 1;Financiamento 2;Financiamento 3;Financiamento 4;Financiamento 5;Despesas Totais;Receita Fixa;Receita Variável;Receita Patrimônio;INSS;Receitas Totais;CS;Portf Inicial;Total Vendas;Projetos;Saving;Renta $;Portf Final
67969;fevereiro;2086;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;52195686.81;0;0;-28200;170875.0964;52338361.91
67997;março;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52338361.91;0;0;-27000;171342.1775;52482704.09
68028;abril;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52482704.09;0;0;-27000;171814.7163;52627518.8
68058;maio;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52627518.8;0;0;-27000;172288.8019;52772807.61
68089;junho;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;52772807.61;0;0;-27000;172764.4397;52918572.05
68119;julho;2086;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;52918572.05;0;0;-82426;173241.6345;53009387.68
68150;agosto;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53009387.68;0;0;-27000;173538.9413;53155926.62
68181;setembro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53155926.62;0;0;-27000;174018.6716;53302945.29
68211;outubro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53302945.29;0;0;-27000;174499.9725;53450445.27
68242;novembro;2086;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53450445.27;0;0;-27000;174982.849;53598428.11
68272;dezembro;2086;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;53598428.11;0;0;-82426;175467.3064;53691469.42
68303;janeiro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53691469.42;0;0;-27000;175771.8994;53840241.32
68334;fevereiro;2087;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;53840241.32;0;0;-28200;176258.9399;53988300.26
68362;março;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;53988300.26;0;0;-27000;176743.6463;54138043.91
68393;abril;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54138043.91;0;0;-27000;177233.8681;54288277.78
68423;maio;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54288277.78;0;0;-27000;177725.6947;54439003.47
68454;junho;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54439003.47;0;0;-27000;178219.1314;54590222.6
68484;julho;2087;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;54590222.6;0;0;-82426;178714.1834;54686510.78
68515;agosto;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54686510.78;0;0;-27000;179029.4059;54838540.19
68546;setembro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54838540.19;0;0;-27000;179527.1106;54991067.3
68576;outubro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;54991067.3;0;0;-27000;180026.4447;55144093.75
68607;novembro;2087;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55144093.75;0;0;-27000;180527.4134;55297621.16
68637;dezembro;2087;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;55297621.16;0;0;-82426;181030.0222;55396225.18
68668;janeiro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55396225.18;0;0;-27000;181352.8262;55550578.01
68699;fevereiro;2088;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;55550578.01;0;0;-28200;181858.1371;55704236.14
68728;março;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55704236.14;0;0;-27000;182361.1739;55859597.32
68759;abril;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;55859597.32;0;0;-27000;182869.786;56015467.1
68789;maio;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56015467.1;0;0;-27000;183380.0631;56171847.17
68820;junho;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56171847.17;0;0;-27000;183892.0107;56328739.18
68850;julho;2088;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;56328739.18;0;0;-82426;184405.6343;56430718.81
68881;agosto;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56430718.81;0;0;-27000;184739.4891;56588458.3
68912;setembro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56588458.3;0;0;-27000;185255.8872;56746714.19
68942;outubro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56746714.19;0;0;-27000;185773.9757;56905488.16
68973;novembro;2088;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;56905488.16;0;0;-27000;186293.7604;57064781.93
69003;dezembro;2088;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;57064781.93;0;0;-82426;186815.2468;57169171.17
69034;janeiro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57169171.17;0;0;-27000;187156.99;57329328.16
69065;fevereiro;2089;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;57329328.16;0;0;-28200;187681.3023;57488809.46
69093;março;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57488809.46;0;0;-27000;188203.4026;57650012.87
69124;abril;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57650012.87;0;0;-27000;188731.1406;57811744.01
69154;maio;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57811744.01;0;0;-27000;189260.6062;57974004.61
69185;junho;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;57974004.61;0;0;-27000;189791.8052;58136796.42
69215;julho;2089;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;58136796.42;0;0;-82426;190324.7432;58244695.16
69246;agosto;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58244695.16;0;0;-27000;190677.9757;58408373.14
69277;setembro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58408373.14;0;0;-27000;191213.8148;58572586.95
69307;outubro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58572586.95;0;0;-27000;191751.4081;58737338.36
69338;novembro;2089;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;58737338.36;0;0;-27000;192290.7613;58902629.12
69368;dezembro;2089;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;58902629.12;0;0;-82426;192831.8802;59013035
69399;janeiro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59013035;0;0;-27000;193193.3204;59179228.32
69430;fevereiro;2090;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;59179228.32;0;0;-28200;193737.394;59344765.72
69458;março;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59344765.72;0;0;-27000;194279.3204;59512045.04
69489;abril;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59512045.04;0;0;-27000;194826.9494;59679871.99
69519;maio;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59679871.99;0;0;-27000;195376.3711;59848248.36
69550;junho;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;59848248.36;0;0;-27000;195927.5915;60017175.95
69580;julho;2090;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;60017175.95;0;0;-82426;196480.6165;60131230.57
69611;agosto;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60131230.57;0;0;-27000;196854.0017;60301084.57
69642;setembro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60301084.57;0;0;-27000;197410.0595;60471494.63
69672;outubro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60471494.63;0;0;-27000;197967.9376;60642462.56
69703;novembro;2090;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60642462.56;0;0;-27000;198527.6422;60813990.21
69733;dezembro;2090;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;60813990.21;0;0;-82426;199089.1791;60930653.39
69764;janeiro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;60930653.39;0;0;-27000;199471.1039;61103124.49
69795;fevereiro;2091;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;61103124.49;0;0;-28200;200035.7295;61274960.22
69823;março;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61274960.22;0;0;-27000;200598.2749;61448558.49
69854;abril;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61448558.49;0;0;-27000;201166.5905;61622725.08
69884;maio;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61622725.08;0;0;-27000;201736.7666;61797461.85
69915;junho;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;61797461.85;0;0;-27000;202308.8093;61972770.66
69945;julho;2091;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;61972770.66;0;0;-82426;202882.7247;62093227.38
69976;agosto;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62093227.38;0;0;-27000;203277.0687;62269504.45
70007;setembro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62269504.45;0;0;-27000;203854.1539;62446358.61
70037;outubro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62446358.61;0;0;-27000;204433.1284;62623791.74
70068;novembro;2091;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62623791.74;0;0;-27000;205013.9983;62801805.73
70098;dezembro;2091;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;62801805.73;0;0;-82426;205596.7698;62924976.5
70129;janeiro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;62924976.5;0;0;-27000;205999.9989;63103976.5
70160;fevereiro;2092;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;63103976.5;0;0;-28200;206585.9983;63282362.5
70189;março;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63282362.5;0;0;-27000;207169.9876;63462532.49
70220;abril;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63462532.49;0;0;-27000;207759.8173;63643292.31
70250;maio;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63643292.31;0;0;-27000;208351.5779;63824643.88
70281;junho;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;63824643.88;0;0;-27000;208945.2758;64006589.16
70311;julho;2092;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;64006589.16;0;0;-82426;209540.9173;64133704.08
70342;agosto;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64133704.08;0;0;-27000;209957.0584;64316661.14
70373;setembro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64316661.14;0;0;-27000;210556.0122;64500217.15
70403;outubro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64500217.15;0;0;-27000;211156.9268;64684374.07
70434;novembro;2092;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64684374.07;0;0;-27000;211759.8087;64869133.88
70464;dezembro;2092;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;64869133.88;0;0;-82426;212364.6642;64999072.55
70495;janeiro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;64999072.55;0;0;-27000;212790.0496;65184862.6
70526;fevereiro;2093;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;65184862.6;0;0;-28200;213398.2779;65370060.87
70554;março;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65370060.87;0;0;-27000;214004.5689;65557065.44
70585;abril;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65557065.44;0;0;-27000;214616.7731;65744682.22
70615;maio;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65744682.22;0;0;-27000;215230.9816;65932913.2
70646;junho;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;65932913.2;0;0;-27000;215847.2009;66121760.4
70676;julho;2093;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;66121760.4;0;0;-82426;216465.4375;66255799.84
70707;agosto;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66255799.84;0;0;-27000;216904.2477;66445704.08
70738;setembro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66445704.08;0;0;-27000;217525.9448;66636230.03
70768;outubro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66636230.03;0;0;-27000;218149.6772;66827379.71
70799;novembro;2093;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;66827379.71;0;0;-27000;218775.4515;67019155.16
70829;dezembro;2093;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;67019155.16;0;0;-82426;219403.2744;67156132.43
70860;janeiro;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67156132.43;0;0;-27000;219851.7024;67348984.13
70891;fevereiro;2094;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;67348984.13;0;0;-28200;220483.0487;67541267.18
70919;março;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67541267.18;0;0;-27000;221112.5333;67735379.72
70950;abril;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67735379.72;0;0;-27000;221748.0072;67930127.72
70980;maio;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;67930127.72;0;0;-27000;222385.5615;68125513.29
71011;junho;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68125513.29;0;0;-27000;223025.203;68321538.49
71041;julho;2094;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;68321538.49;0;0;-82426;223666.9385;68462779.43
71072;agosto;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68462779.43;0;0;-27000;224129.3246;68659908.75
71103;setembro;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68659908.75;0;0;-27000;224774.6747;68857683.43
71133;outubro;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;68857683.43;0;0;-27000;225422.1375;69056105.56
71164;novembro;2094;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69056105.56;0;0;-27000;226071.72;69255177.28
71194;dezembro;2094;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;69255177.28;0;0;-82426;226723.429;69399474.71
71225;janeiro;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69399474.71;0;0;-27000;227195.8212;69599670.53
71256;fevereiro;2095;23000;0;13000;0;2200;0;0;0;0;0;38200;0;0;0;10000;10000;;69599670.53;0;0;-28200;227851.2103;69799321.74
71284;março;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;69799321.74;0;0;-27000;228504.8164;70000826.56
71315;abril;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70000826.56;0;0;-27000;229164.4907;70202991.05
71345;maio;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70202991.05;0;0;-27000;229826.3246;70405817.38
71376;junho;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70405817.38;0;0;-27000;230490.3252;70609307.7
71406;julho;2095;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;70609307.7;0;0;-82426;231156.4996;70758038.2
71437;agosto;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70758038.2;0;0;-27000;231643.4046;70962681.61
71468;setembro;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;70962681.61;0;0;-27000;232313.3538;71167994.96
71498;outubro;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71167994.96;0;0;-27000;232985.4963;71373980.46
71529;novembro;2095;23000;0;13000;0;1000;0;0;0;0;0;37000;0;0;0;10000;10000;;71373980.46;0;0;-27000;233659.8392;71580640.29
71559;dezembro;2095;23000;0;13000;55426;1000;0;0;0;0;0;92426;0;0;0;10000;10000;;71580640.29;0;0;-82426;234336.3898;71732550.68
